CustomerID,TotalPurchase,PurchaseFrequency,Quantity,InvoiceYear,InvoiceMonth,InvoiceDay,InvoiceDayOfWeek,InvoiceDayOfYear,Cluster,PC1,PC2
16928.0,2781.5,213,2094,2010,12,1,2,335,3,2.6198159058772688,-0.9001111782054614
16929.0,1295.39,77,929,2011,7,7,3,188,1,-0.15241281268316575,-0.03398605616538729
16930.0,380.55,54,341,2011,10,2,6,275,1,0.6189379496835334,-0.8024490458804738
16931.0,4604.22,898,3158,2010,12,5,6,339,3,3.459863583433418,0.3794815875400314
16932.0,161.94,53,87,2011,10,17,0,290,1,0.20627877297595873,-0.6418238571613509
16933.0,530.08,49,281,2011,4,14,3,104,0,-1.1455815049177203,0.35054777266148707
16934.0,950.9300000000001,62,399,2011,10,16,6,289,1,0.3332764959238103,-0.6592512747761481
16936.0,262.68,57,173,2011,11,14,0,318,1,0.5348615473290675,-0.8098330954150742
16938.0,1903.13,242,1025,2011,2,4,4,35,0,-1.0739835579303263,1.090549779065028
16940.0,3049.88,305,2169,2011,2,23,2,54,0,-1.3334840781465391,1.554747143871352
16942.0,1894.11,283,807,2011,4,26,1,116,0,-1.0874566817041889,0.9850361160514957
16943.0,816.73,33,145,2011,1,25,1,25,0,-2.1538334603242655,0.9432493051572667
16945.0,4345.5,249,2725,2010,12,16,3,350,3,2.4251714655076118,-0.5927783918554834
16947.0,406.48,21,312,2011,4,18,0,108,0,-1.2926372144929024,0.38325630341742656
16948.0,435.02,19,1614,2011,1,18,1,18,0,-1.9264133219818962,1.0244852165645113
16949.0,1161.27,61,790,2011,1,27,3,27,0,-2.098010521461696,1.0600426487559582
16950.0,1178.56,42,644,2010,12,7,1,341,3,2.128460437847674,-1.3907505371207762
16951.0,1262.75,87,1306,2011,2,8,1,39,0,-1.365382000507885,0.9169273964630866
16952.0,167.61,16,92,2011,8,22,0,234,1,-0.43681774176012766,-0.3263996764728853
16953.0,20.8,1,10,2011,11,9,2,313,1,0.581389063452113,-1.0024512136384398
16954.0,2085.08,54,1054,2010,12,15,2,349,3,2.027627296845427,-1.2337676685568777
16955.0,493.67,26,246,2010,12,1,2,335,3,2.2028570370906118,-1.5637865906149144
16956.0,292.34,18,112,2011,11,22,1,326,1,0.31298872663869914,-0.8467034462395207
16957.0,416.64,16,172,2011,3,3,3,62,0,-1.188601070177215,0.38298736284771007
16959.0,117.35000000000001,7,49,2011,9,13,1,256,1,0.0074273099289627505,-0.5959795912986341
16960.0,507.05,101,304,2011,4,1,4,91,0,-0.7826718064219443,0.3352524900977566
16961.0,234.17,14,125,2011,8,15,0,227,1,-0.27441623639835905,-0.3643435491085544
16963.0,110.55000000000001,7,35,2011,6,5,6,156,0,-0.5087795948757851,-0.22732394771852443
16965.0,201.19,26,291,2011,4,27,2,117,0,-1.4872308284965896,0.3924421284078695
16966.0,2148.47,31,1978,2011,4,13,2,103,0,-0.9766468388839686,0.6401195693950861
16967.0,319.02,21,333,2011,6,3,4,154,0,-0.43446318779227144,-0.13076906641346456
16968.0,439.43,31,326,2011,8,24,2,236,1,-0.42547409650572887,-0.28306024067122176
16969.0,650.41,42,816,2011,6,1,2,152,0,-0.33545408716404207,0.006628230424492267
16971.0,232.20999999999998,42,71,2011,11,1,1,305,1,0.8145573111752925,-0.9464834899318728
16976.0,251.51999999999998,2,88,2011,3,17,3,76,0,-1.5358549461342632,0.42611136756052986
16978.0,344.33,39,166,2011,9,23,4,266,1,-0.1472302418430525,-0.5121666892510633
16979.0,1809.05,91,860,2011,2,15,1,46,0,-1.5298978680621047,0.9502628802898125
16980.0,1078.96,87,788,2011,2,21,0,52,0,-1.7109716167804832,0.9431760058583468
16982.0,384.06,22,182,2011,10,10,0,283,1,0.34633552161626086,-0.7082361771611446
16983.0,1920.2,149,1366,2010,12,5,6,339,3,2.405607455576438,-1.1950952334820755
16984.0,4392.42,418,2408,2011,8,1,0,213,1,0.8033758824338079,0.7318212647620292
16985.0,5461.62,121,1830,2010,12,16,3,350,3,2.2651858634215025,-0.8266376780358841
16986.0,1873.2,3,1040,2011,11,9,2,313,1,0.7216095118626703,-0.7565307738544259
16987.0,1625.05,129,402,2011,5,18,2,138,0,-0.86383865680573,0.43771435410315923
16988.0,126.12,7,43,2011,12,4,6,338,1,0.9797240363067671,-1.2587388184302797
16989.0,1133.25,12,1233,2011,7,12,1,193,1,-0.33958725177637156,-0.043473065261062004
16990.0,179.0,1,100,2011,5,5,3,125,0,-0.7765427736577425,0.004967848839374621
16992.0,1601.8600000000001,95,857,2011,2,2,2,33,0,-1.2291150414319245,0.8436400511493256
16995.0,-1.25,1,-1,2010,12,2,3,336,3,2.1244505771613436,-1.6778727808729885
16996.0,1427.46,41,534,2010,12,16,3,350,3,1.9383623964356127,-1.3714767090706377
16997.0,702.0,12,360,2011,1,18,1,18,0,-2.0073463268254867,0.8844672301365639
16998.0,287.02000000000004,6,73,2011,2,8,1,39,0,-1.5741052179299824,0.5799114441333661
16999.0,484.82,23,294,2011,9,26,0,269,1,-0.2489939043207225,-0.4187680893563391
17001.0,3989.57,169,2164,2010,12,16,3,350,3,2.285447581205811,-0.808727078348318
17002.0,1487.78,50,678,2011,2,22,1,53,0,-1.7596678849903613,0.8857730907951715
17004.0,1412.94,44,819,2011,9,8,3,251,1,0.27727682271415033,-0.43050207037660443
17006.0,781.78,44,272,2011,9,25,6,268,1,-0.14928764708722783,-0.4887035994889587
17007.0,877.4300000000001,53,587,2010,12,17,4,351,3,1.919002501469426,-1.3954647083117502
17010.0,185.46,12,116,2011,11,21,0,325,1,0.31810569439661757,-0.8499353670271793
17011.0,270.9,15,186,2011,11,9,2,313,1,0.6180668949137311,-0.9431575823891936
17014.0,565.58,75,240,2011,10,4,1,277,1,0.5604371593355044,-0.6613162890480934
17015.0,1842.56,217,1981,2011,6,7,1,158,0,-0.1627592582559033,0.5549708976589481
17017.0,8574.11,268,6613,2010,12,2,3,336,3,3.1831490003000655,0.0850400612117479
17018.0,920.1,16,176,2011,1,18,1,18,0,-2.00689121036603,0.8837150148956349
17019.0,1272.61,234,827,2010,12,6,0,340,3,2.3735945354223196,-1.045781823299099
17022.0,71.0,7,108,2011,11,8,1,312,1,0.6120180253442019,-0.9652896608773954
17024.0,95.85,3,69,2011,7,5,1,186,1,-0.3059026755784097,-0.30534051320479655
17025.0,357.77,9,235,2010,12,1,2,335,3,2.178076595243016,-1.6010102008478961
17026.0,154.82999999999998,4,97,2010,12,5,6,339,3,2.093495186826471,-1.6899810049338493
17027.0,848.59,155,415,2011,1,26,2,26,0,-2.0143653863438558,1.157511221764248
17029.0,716.0,2,400,2011,4,17,6,107,0,-1.2297253593046724,0.26357034722283335
17030.0,146.87,11,146,2011,10,7,4,280,1,0.4204842770616302,-0.8400901762112933
17031.0,380.35,22,235,2011,7,8,4,189,1,-0.30969230008053716,-0.27564362201041565
17033.0,1030.14,28,750,2010,12,15,2,349,3,1.9388183321070878,-1.3802206919831068
17034.0,734.5699999999999,32,406,2011,2,25,4,56,0,-1.8727612870574637,0.7370498913427695
17035.0,388.33,32,201,2011,2,1,1,32,0,-1.3729013497468314,0.5997708602527663
17037.0,1253.22,77,652,2011,9,13,1,256,1,0.16813185581856963,-0.3394568976296678
17038.0,112.4,22,28,2011,11,9,2,313,1,0.6094238654942724,-0.9609924889575465
17040.0,449.73,15,181,2011,7,25,0,206,1,-0.7360503805907714,-0.10788812012876307
17041.0,1065.77,71,947,2010,12,14,1,348,3,2.0166865881842053,-1.2737735005315014
17042.0,1044.3799999999999,98,994,2011,4,6,2,96,0,-0.84886179779918,0.5154109124541884
17043.0,1735.18,102,998,2011,3,18,4,77,0,-1.3238400639340395,0.7761887937869727
17044.0,897.4300000000001,10,487,2010,12,15,2,349,3,1.8963289446416305,-1.4482704968098128
17045.0,339.44,22,106,2011,4,6,2,96,0,-1.0189460840137112,0.24453325549057436
17046.0,642.02,22,510,2011,7,5,1,186,1,-0.2349413687831903,-0.18758807324618662
17047.0,1100.9,65,533,2011,5,18,2,138,0,-0.94616502165392,0.3169005096364196
17048.0,864.32,48,474,2011,1,12,2,12,0,-1.8091917074889503,0.9097031876927723
17049.0,5594.78,322,2669,2011,3,9,2,68,0,-0.6316889341450985,1.5580747839328524
17050.0,3228.84,316,1614,2011,2,13,6,44,0,-1.093660518754748,1.3815935925633145
17051.0,247.14000000000001,43,184,2011,5,29,6,149,0,-1.2480974354531669,0.17634143284162968
17052.0,413.75,92,261,2011,11,11,4,315,1,0.6830859857104558,-0.8285948881238461
17053.0,496.38,14,121,2011,8,1,0,213,1,0.05505547234317306,-0.4335406059322014
17054.0,1353.83,84,802,2011,4,8,4,98,0,-0.8966670172776167,0.46545903290480223
17058.0,1179.89,62,592,2011,4,14,3,104,0,-1.0860292150531263,0.45043852025115333
17059.0,3095.04,516,1855,2010,12,5,6,339,3,2.8910964379789483,-0.4783103942805937
17060.0,234.24,5,216,2011,3,18,4,77,0,-1.5402287219862616,0.43181007105295827
17061.0,5116.13,101,1484,2011,4,21,3,111,0,-0.9952999746359943,0.9195977631920789
17062.0,534.47,71,428,2010,12,5,6,339,3,2.2043722750523487,-1.5199625362382823
17063.0,1421.59,82,763,2011,2,23,2,54,0,-1.7364252696020803,0.9292062760733956
17064.0,859.35,62,318,2011,1,16,6,16,0,-1.8663534435738425,0.8618390496248516
17065.0,-112.35,1,-1,2011,7,19,1,200,1,-0.6404794056405235,-0.2443955544745374
17068.0,4531.34,297,2154,2010,12,6,0,340,3,2.654368961516651,-0.5755065713191261
17069.0,2655.2200000000003,154,1482,2010,12,1,2,335,3,2.508742561258897,-1.0735452459656758
17070.0,312.14,64,133,2011,8,17,2,229,1,-0.24636149636503113,-0.3047163612913641
17071.0,2385.48,148,1182,2011,2,3,3,34,0,-1.134594356651371,1.0045658443257761
17073.0,1446.09,174,759,2011,8,22,0,234,1,-0.16846565117324674,0.08658251161555516
17075.0,813.77,80,289,2011,1,26,2,26,0,-2.1075880804714293,1.0215433016944768
17076.0,841.0799999999999,25,295,2010,12,10,4,344,3,2.027010494089233,-1.5194227857966347
17078.0,378.2,28,788,2011,11,3,3,307,1,0.8208968014376676,-0.9009997751734218
17079.0,118.80000000000001,2,24,2011,9,22,3,265,1,-0.19079632907858385,-0.5894625202475646
17080.0,285.5,9,164,2011,3,15,1,74,0,-1.4906250814331454,0.4740928521338832
17081.0,290.16,64,78,2011,10,24,0,297,1,0.06282201892623902,-0.5739344995635244
17082.0,2003.85,81,1049,2011,1,25,1,25,0,-1.9957459418794468,1.2034456196583443
17083.0,1405.78,52,772,2011,2,9,2,40,0,-1.4499705890843988,0.7955850943437395
17084.0,2949.75,162,1816,2011,11,4,4,308,1,1.1195354263148023,-0.41134309153049803
17085.0,1555.05,189,784,2010,12,12,6,346,3,2.2378955219277246,-1.1807740158095328
17086.0,2050.08,96,1859,2011,10,7,4,280,1,0.7003865789577695,-0.37936218163878793
17088.0,1991.01,115,868,2011,3,31,3,90,0,-1.6126758731221906,0.8974414926265266
17090.0,2041.8500000000001,64,920,2010,12,20,0,354,3,1.8994289602141161,-1.1676458253324151
17091.0,3802.81,198,1743,2010,12,7,1,341,3,2.4738563723452263,-0.8415482949333967
17092.0,1777.78,125,1131,2011,3,7,0,66,0,-1.0656304591523529,0.8395031109172982
17094.0,270.20000000000005,15,148,2011,1,21,4,21,0,-2.0809753580500674,0.7972929857587289
17095.0,1088.2,77,613,2011,1,9,6,9,0,-1.6615303723970156,0.8921963336917709
17096.0,992.6800000000001,52,332,2011,3,23,2,82,0,-1.5804711800512983,0.638787305067624
17097.0,937.92,213,457,2010,12,9,3,343,3,2.2664003279293663,-1.183067591673224
17100.0,971.74,65,800,2011,11,21,0,325,1,0.4520946033018701,-0.6340011210226529
17101.0,1621.73,42,815,2011,6,14,1,165,0,-0.6033049880353709,0.16960717142724188
17102.0,25.5,1,2,2011,3,23,2,82,0,-1.6955556733756632,0.4554459163781229
17105.0,665.78,90,693,2011,2,6,6,37,0,-1.3429963254132382,0.7031979025455874
17107.0,10380.43,421,4537,2011,3,6,6,65,0,-0.11977970931546629,2.1550073822817923
17109.0,869.6800000000001,121,573,2011,4,21,3,111,0,-1.1931641839465448,0.5643185496844227
17110.0,163.29999999999998,12,50,2011,6,27,0,178,1,-1.0466426221767076,0.03520688529886568
17111.0,248.61,30,302,2011,10,23,6,296,1,0.10483880312237326,-0.7247070795797699
17114.0,747.22,135,210,2011,1,9,6,9,0,-1.6364697049115848,0.9145541090524721
17115.0,806.9000000000001,43,368,2011,4,20,2,110,0,-1.280464587057252,0.42538986876914514
17117.0,116.19999999999999,9,68,2011,2,24,3,55,0,-1.9285065204285374,0.6330984035316094
17118.0,157.02,10,154,2011,1,26,2,26,0,-2.219229786644526,0.8513670508359243
17119.0,593.61,38,327,2011,10,11,1,284,1,0.36610397885588586,-0.6649492040361894
17120.0,307.46,18,120,2011,4,20,2,110,0,-1.3435512463344796,0.3237648947379363
17122.0,138.32,7,80,2011,8,12,4,224,1,-0.19109197190975366,-0.4815685783424753
17123.0,345.29999999999995,9,246,2011,7,1,4,182,1,-0.16482666846174468,-0.3403160280956062
17124.0,298.89,32,130,2011,6,7,1,158,0,-0.5496991459948307,-0.05672258307898712
17125.0,259.35,40,291,2011,10,20,3,293,1,0.16232230771005704,-0.6707941268627242
17126.0,991.85,262,790,2010,12,12,6,346,3,2.298437504150173,-1.1015086278616184
17128.0,157.09,14,76,2011,1,9,6,9,0,-1.802357132846134,0.6680151408457644
17131.0,2463.17,134,983,2011,9,25,6,268,1,0.06138034457979628,-0.15180295389684056
17133.0,4892.240000000001,27,2730,2011,3,18,4,77,0,-1.1737688479814916,1.0682260392240495
17134.0,425.0,24,102,2011,3,20,6,79,0,-1.550560077789248,0.4354676146805052
17135.0,1139.73,52,1224,2010,12,3,4,337,3,2.289880275777532,-1.391328559161678
17138.0,380.5,24,126,2011,3,9,2,68,0,-1.3284800873607603,0.4438135996416002
17139.0,10585.57,487,5163,2011,2,24,3,55,0,-0.6642530853061749,2.6782329858122367
17140.0,465.32,20,302,2011,4,6,2,96,0,-1.003439111712211,0.2725837215171084
17142.0,579.0,15,81,2011,4,14,3,104,0,-1.1948857892098623,0.27648526194277934
17144.0,984.57,48,483,2011,9,16,4,259,1,0.067841076960155,-0.46157637781051625
17146.0,749.78,35,212,2010,12,16,3,350,3,1.8848307478967405,-1.4633929031634738
17147.0,1679.64,85,878,2011,2,1,1,32,0,-1.2203812334793054,0.8482503486726134
17148.0,124.88,9,82,2011,10,19,2,292,1,0.1244216455553777,-0.7403892124445912
17152.0,1503.5,16,477,2011,3,21,0,80,0,-1.5606346275714307,0.658140319175556
17153.0,213.78,14,104,2011,11,15,1,319,1,0.4649842568359904,-0.9021976732998883
17154.0,329.34,23,490,2011,9,25,6,268,1,-0.17524099755904954,-0.5264190307024037
17155.0,251.70000000000002,20,242,2011,6,15,2,166,0,-0.7329076027921996,-0.03563226963003969
17157.0,306.55,15,169,2011,6,16,3,167,0,-0.7568130630414179,-0.06134637716447433
17158.0,1266.97,67,778,2010,12,14,1,348,3,2.008588386233028,-1.2865762862511028
17159.0,1534.73,102,1110,2011,6,21,1,172,0,-0.6801031257751158,0.33651573813338953
17160.0,3518.03,229,2856,2011,4,12,1,102,0,-0.6307544923333203,1.1600905746301469
17162.0,1707.21,105,1000,2011,2,7,0,38,0,-1.3333518176969124,0.9519501641995027
17163.0,293.1,5,66,2011,9,22,3,265,1,-0.1781124138491251,-0.5682817105141017
17164.0,2466.4,145,1500,2011,3,11,4,70,0,-1.0551973851099044,0.9083306614676068
17165.0,158.68,10,100,2011,2,28,0,59,0,-2.0369410316272583,0.7228863449959998
17166.0,189.49,14,75,2011,5,20,4,140,0,-1.0987542206915417,0.09653077336681187
17169.0,816.88,60,519,2011,6,9,3,160,0,-0.5043324661375411,0.04161071196843124
17171.0,224.91,16,185,2011,2,23,2,54,0,-1.8933025216581332,0.67793165763751
17172.0,313.26,16,479,2011,9,22,3,265,1,-0.13770553192574556,-0.5012380765451221
17173.0,3755.65,87,1121,2011,7,31,6,212,1,-0.5624804163457691,0.25728916016940684
17174.0,59.9,4,41,2011,5,6,4,126,0,-0.7971497518889121,-0.017914427403213116
17175.0,1430.94,64,865,2011,2,16,2,47,0,-1.589424089991233,0.8701726481266848
17176.0,306.13,15,170,2011,5,22,6,142,0,-1.1180640503471238,0.09117134981671977
17179.0,711.79,80,290,2010,12,13,0,347,3,1.9853772619711683,-1.3467914738759377
17180.0,780.38,131,680,2011,1,27,3,27,0,-2.0416477433437947,1.1330373008754007
17181.0,239.92000000000002,23,241,2010,12,1,2,335,3,2.1896389633013094,-1.5858918714527057
17183.0,3286.9100000000003,76,1264,2011,8,26,4,238,1,-0.23713538591247357,0.06028538695061317
17186.0,144.0,2,200,2011,10,10,0,283,1,0.3162186588967229,-0.7537092906039053
17187.0,203.95,10,144,2011,4,27,2,117,0,-1.5147025433982855,0.35007036881844916
17188.0,2275.58,89,1301,2010,12,12,6,346,3,2.187881079179814,-1.2313424315442902
17189.0,384.40000000000003,61,227,2010,12,15,2,349,3,1.9166048532838147,-1.4316676698021504
17190.0,249.74,20,160,2011,5,16,0,136,0,-1.021941110448097,0.17146700829096198
17191.0,2095.13,237,1167,2010,12,6,0,340,3,2.4304256924270313,-0.9469512383595385
17193.0,1674.46,35,1238,2011,6,16,3,167,0,-0.6121753944793822,0.18567165820896087
17194.0,262.62,29,119,2010,12,14,1,348,3,1.8847666287595068,-1.4902065337555246
17197.0,1013.01,29,191,2011,11,10,3,314,1,0.6463521569600956,-0.8842220711610472
17198.0,692.22,96,357,2010,12,3,4,337,3,2.264560465959823,-1.4524382125345887
17201.0,342.63,40,268,2011,10,17,0,290,1,0.21059754139013087,-0.6293504113447094
17203.0,3563.85,152,2850,2011,10,10,0,283,1,0.7877307128163324,0.01980068887157347
17204.0,1352.91,67,589,2010,12,20,0,354,3,1.85490350563248,-1.2470846466988945
17205.0,384.08,13,884,2011,10,17,0,290,1,0.22293510631825494,-0.5974398763800619
17206.0,204.24,7,76,2011,10,17,0,290,1,0.15589273941511872,-0.7132661597305919
17211.0,2299.67,213,1310,2010,12,5,6,339,3,2.487466683761268,-1.0750740594032746
17212.0,226.85,4,147,2011,3,31,3,90,0,-1.8505159169391303,0.520600404000864
17213.0,2741.08,164,1167,2010,12,8,2,342,3,2.3422818513676997,-1.0458021468541168
17214.0,984.12,104,275,2010,12,15,2,349,3,1.9902508920561048,-1.318245722090105
17217.0,113.5,9,24,2011,4,19,1,109,0,-1.3516846896853498,0.29833568446019143
17218.0,1960.72,274,958,2010,12,6,0,340,3,2.452728220846207,-0.9215781907357529
17219.0,114.23,25,89,2011,11,8,1,312,1,0.6324371151987755,-0.9361082035735788
17220.0,3198.25,472,1905,2010,12,10,4,344,3,2.7204505650572286,-0.4666488157789867
17221.0,335.13,63,288,2011,11,3,3,307,1,0.8251050405450411,-0.9067733443645636
17222.0,354.15,28,128,2011,10,5,2,278,1,0.4771382509386806,-0.7757868902424712
17223.0,426.79,49,112,2010,12,6,0,340,3,2.0882521313661413,-1.4786104811947145
17226.0,393.49,21,406,2011,2,4,4,35,0,-1.4180331025849249,0.5679950237336012
17227.0,939.32,47,741,2010,12,6,0,340,3,2.1470223953694876,-1.3744127537916453
17228.0,1906.09,208,1532,2010,12,2,3,336,3,2.528486137285238,-1.0444292235757684
17229.0,318.76,47,185,2011,7,20,2,201,1,-0.5762357748185013,-0.134103384227439
17230.0,3466.67,73,1553,2010,12,15,2,349,3,2.1338580207934563,-1.054047241339214
17231.0,3127.82,546,1736,2010,12,13,0,347,3,2.691320708174425,-0.27916363505496616
17232.0,421.52,36,203,2011,11,25,4,329,1,0.29726837379828286,-0.8376184003425209
17233.0,190.88,25,131,2011,11,4,4,308,1,0.7513748246952447,-1.0077919552210532
17234.0,149.89000000000001,14,55,2011,6,10,4,161,0,-0.6269998462292886,-0.14250718789351194
17235.0,550.06,29,224,2010,12,2,3,336,3,2.1913048653883234,-1.5707514740466852
17236.0,916.13,105,474,2010,12,12,6,346,3,2.0997198662973893,-1.3924270185265524
17237.0,314.69,19,105,2011,11,17,3,321,1,0.44330417245840703,-0.9132383779896619
17238.0,3744.65,566,1822,2010,12,3,4,337,3,3.000157138285264,-0.33420437841434525
17239.0,379.95,16,149,2010,12,22,2,356,3,1.7011931671672598,-1.4694168577789164
17242.0,1135.04,40,611,2011,6,12,6,163,0,-0.5552132890409921,0.0030330294330668693
17243.0,8628.55,407,3362,2010,12,5,6,339,3,3.077749685492498,-0.10949594162504724
17244.0,954.9,31,616,2011,10,17,0,290,1,0.24668237715476904,-0.562505162070864
17245.0,171.45,9,75,2011,5,19,3,139,0,-1.0894469870377748,0.10028622494948
17247.0,282.19,55,106,2011,11,24,3,328,1,0.32231746851168264,-0.815150450848568
17248.0,318.65,69,213,2011,8,11,3,223,1,-0.09085879293653101,-0.34290983036285744
17250.0,384.52,57,168,2011,3,23,2,82,0,-1.608653228720182,0.5873739234257975
17251.0,283.28000000000003,39,110,2010,12,12,6,346,3,1.978244107331854,-1.5814438523276357
17252.0,353.86,87,193,2011,6,6,0,157,0,-0.46662262443139396,0.05437251558179053
17253.0,178.26,18,43,2011,11,21,0,325,1,0.3196773292465741,-0.8494270957119627
17254.0,272.44,112,252,2011,11,24,3,328,1,0.3951370006451818,-0.708335642058238
17255.0,298.41,78,232,2011,2,13,6,44,0,-1.5606978542708172,0.6490470987430313
17256.0,240.0,16,141,2011,1,31,0,31,0,-2.3391115473162474,0.9336241809232207
17259.0,603.37,124,410,2010,12,6,0,340,3,2.198215344637724,-1.3131761003031517
17262.0,1253.3600000000001,12,367,2010,12,8,2,342,3,2.0639224114580697,-1.4786353959072873
17263.0,63.440000000000005,23,36,2011,5,15,6,135,0,-0.9672304144228028,0.029139575710769625
17265.0,562.9,127,394,2011,6,12,6,163,0,-0.4942018398519719,0.07784852060126798
17266.0,310.64,80,161,2011,7,15,4,196,1,-0.4125435884281654,-0.15388936571282635
17267.0,317.62,38,159,2011,8,4,3,216,1,0.030921706414785952,-0.4414774114619221
17268.0,763.64,6,844,2011,4,8,4,98,0,-1.002977627229838,0.30767856178586
17272.0,2144.53,116,1776,2011,3,22,1,81,0,-1.354511380048671,0.9980139817136768
17274.0,111.97999999999999,27,79,2011,11,4,4,308,1,0.747186239873863,-1.0159096608599893
17277.0,1065.3500000000001,69,430,2011,1,21,4,21,0,-1.9722029244584858,0.9684176800286269
17278.0,246.04,15,179,2011,4,12,1,102,0,-1.1697967934368871,0.29169578865658014
17279.0,187.82999999999998,9,48,2011,10,13,3,286,1,0.26891535094517005,-0.7961067014637293
17282.0,1703.41,94,1877,2011,2,13,6,44,0,-1.3809160478536748,0.9594884540405592
17284.0,1641.68,294,1362,2011,1,7,4,7,0,-1.3181658029733037,1.3861879688012955
17286.0,153.92,45,118,2011,11,18,4,322,1,0.45152926434442947,-0.8939832950020402
17287.0,1064.11,124,559,2010,12,2,3,336,3,2.338696871629246,-1.3469810677154017
17288.0,1419.73,142,1203,2010,12,16,3,350,3,2.094967145897964,-1.133626487772797
17289.0,936.16,112,519,2011,6,12,6,163,0,-0.4885825678574915,0.09332707417645791
17290.0,525.24,102,404,2011,11,23,2,327,1,0.41914284354121645,-0.6768532963722366
17291.0,550.8000000000001,1,72,2011,2,4,4,35,0,-1.456551567084021,0.5076350373503992
17293.0,1875.1100000000001,135,1140,2010,12,13,0,347,3,2.1467863671524396,-1.0833771087304238
17295.0,556.95,69,294,2011,10,6,3,279,1,0.5258975923459014,-0.6908442096158228
17297.0,131.78,51,67,2011,11,22,1,326,1,0.3407293080080547,-0.810234953138276
17298.0,498.42,30,387,2011,8,7,6,219,1,-0.002735977292125606,-0.45420442981922704
17299.0,669.11,57,678,2011,6,19,6,170,1,-0.70929215431686,0.050069037207760125
17301.0,197.63,66,149,2011,11,18,4,322,1,0.4786250715939633,-0.8541689832519888
17302.0,1119.93,81,573,2011,2,7,0,38,0,-1.4105011497987552,0.8251886066700791
17303.0,250.04,53,144,2010,12,13,0,347,3,1.9282456103889922,-1.4371777002854498
17306.0,8600.73,69,11470,2010,12,21,1,355,3,2.8359086969879366,0.49367017668833246
17307.0,-152.64000000000001,1,-144,2010,12,9,3,343,3,1.949334075802612,-1.661560355109239
17309.0,82.75,12,41,2011,9,5,0,248,1,0.1866591014419892,-0.6214199894226604
17311.0,1384.85,55,1005,2011,1,27,3,27,0,-2.0820248460964557,1.0904243139522294
17312.0,644.3,14,372,2011,7,3,6,184,1,-0.1707649671594624,-0.3236618478692381
17313.0,2288.13,28,1382,2011,11,8,1,312,1,0.803308572286645,-0.63662631478808
17314.0,2514.76,136,1884,2011,1,31,0,31,0,-2.0042517964927105,1.4779099358715209
17315.0,6204.46,487,3856,2010,12,17,4,351,3,2.8197033262390407,0.026773722266535658
17317.0,2524.02,11,1074,2011,9,11,6,254,1,0.2525484333254089,-0.41826477203233486
17320.0,1200.6200000000001,73,634,2010,12,6,0,340,3,2.178719335613858,-1.3284224709394583
17321.0,700.86,107,373,2011,10,3,0,276,1,0.6255536513065493,-0.5732104852809722
17323.0,908.99,204,770,2011,2,20,6,51,0,-1.5216113509108329,0.9951075241426274
17324.0,990.23,50,844,2010,12,8,2,342,3,2.127999066750696,-1.3800076937055652
17325.0,96.8,6,60,2011,3,4,4,63,0,-1.2347568043364139,0.3200330852628828
17329.0,523.11,33,142,2011,1,28,4,28,0,-2.2117446841514194,0.8848714948854812
17330.0,363.9,6,120,2011,10,3,0,276,1,0.48357697984261344,-0.7852140552219377
17331.0,175.2,1,16,2011,8,8,0,220,1,-0.13840975391995172,-0.44462046353656115
17333.0,494.25,28,375,2011,9,15,3,258,1,0.035509987169653555,-0.5254310175386807
17334.0,306.6,12,314,2011,2,4,4,35,0,-1.437430184527069,0.5372298700139592
17337.0,1944.32,548,1240,2011,2,2,2,33,0,-0.6861545006870041,1.6294349745786025
17338.0,6612.18,757,3123,2010,12,13,0,347,3,3.1494444403528075,0.4477418035314513
17339.0,243.36,9,152,2010,12,9,3,343,3,1.9927745980226617,-1.5881193339186122
17340.0,11891.18,424,5902,2010,12,8,2,342,3,3.2901674397487692,0.524380723043963
17341.0,781.36,183,489,2010,12,8,2,342,3,2.2447681158959787,-1.2243706169365003
17343.0,193.64,17,56,2010,12,19,6,353,3,1.786843807503227,-1.5855404237839044
17344.0,160.57,32,66,2011,10,24,0,297,1,0.021501465107949633,-0.6346465513351992
17345.0,537.74,87,346,2011,5,27,4,147,0,-1.1462903804473679,0.31000462908287557
17346.0,2611.58,503,1639,2010,12,1,2,335,3,2.906326799246794,-0.504602399035342
17347.0,228.96,1,216,2011,9,14,2,257,1,0.00046157806833793734,-0.591481303423614
17348.0,1159.52,215,1401,2011,2,15,1,46,0,-1.3802992771386202,1.1672307918310105
17349.0,110.75,9,112,2011,6,13,0,164,0,-0.7279743899069957,-0.051828186211020345
17350.0,1256.19,72,759,2011,10,19,2,292,1,0.28206448620838015,-0.4866207057604637
17351.0,587.15,27,113,2011,3,11,4,70,0,-1.3493397640069782,0.43495033952088547
17353.0,1740.0,8,1200,2011,7,8,4,189,1,-0.21014204232759334,-0.09524608355249607
17354.0,1393.06,16,1006,2011,10,20,3,293,1,0.2256514230970525,-0.5503989009130301
17356.0,178.22,19,166,2011,2,1,1,32,0,-1.3976086178241598,0.5611835028695964
17357.0,388.14,45,153,2011,11,15,1,319,1,0.5093288189824039,-0.8357897573329914
17358.0,365.85,59,202,2010,12,19,6,353,3,1.849796215740909,-1.4904933848848367
17359.0,127.86,15,161,2011,11,28,0,332,1,0.16232891853238074,-0.8006978859471892
17360.0,585.79,132,335,2011,6,8,2,159,0,-0.4294593581365364,0.1319016173100638
